,name,text
442,Tiger N Type 66TR 400420 Watt MonoFacial Module 410W,name: Tiger N Type 66TR 400420 Watt MonoFacial Module 410W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 1855 x 1029 x 30mm; Number of cells: 132.0; Application: Residential; minimum wattage: 410.0; weight: 9.43; product url: [Tiger N Type 66TR. 400-420 Watt. Mono-Facial Module. (410W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-n-type-66tr-400-420-watt-mono-facial-module-410w-)
443,RSM1328645BMDG665BMDG  645  665 Watt 645W,name: RSM1328645BMDG665BMDG  645  665 Watt 645W; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1303 x 35mm; Number of cells: 132.0; Application: Commercial; minimum wattage: 645.0; weight: 41.0; product url: [RSM132-8-645BMDG-665BMDG - 645 - 665 Watt (645W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm132-8-645bmdg-665bmdg-645-665-watt-645w-)
444,LG NeON 2 Black 60 Cell  Monocrystalline  320  350 320W,name: LG NeON 2 Black 60 Cell  Monocrystalline  320  350 320W; Manufacturer (Brand): LG Solar; Cell Type: Monocrystalline; Cell Dimensions: 1686 x 1016 x 40mm; Number of cells: 60.0; Application: Residential; minimum wattage: 320.0; weight: 17.1; product url: [LG NeON 2 Black 60 Cell - Monocrystalline - 320 - 350 (320W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-2-black-60-cell-monocrystalline-320-350-320w-)
445,Deep Blue 30 Light  JAM54S31  380  405 Watt 405W,name: Deep Blue 30 Light  JAM54S31  380  405 Watt 405W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Residential; minimum wattage: 405.0; weight: 21.5; product url: [Deep Blue 3.0 Light - JAM54S31 - 380 - 405 Watt (405W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-3-0-light-jam54s31-380-405-watt-405w-)
446,Tiger Pro 72HC 540560 Watt MonoFacial Module 555W,name: Tiger Pro 72HC 540560 Watt MonoFacial Module 555W; Manufacturer (Brand): Jinko Solar; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 555.0; weight: 12.7; product url: [Tiger Pro 72HC. 540-560 Watt. Mono-Facial Module. (555W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-pro-72hc-540-560-watt-mono-facial-module-555w-)
447,Tiger Pro 72HCBDVP 530550 Watt Bifacial Module with Dual Glass 545W,name: Tiger Pro 72HCBDVP 530550 Watt Bifacial Module with Dual Glass 545W; Manufacturer (Brand): Jinko Solar; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 545.0; weight: 14.51; product url: [Tiger Pro 72HC-BDVP. 530-550 Watt. Bifacial Module with Dual Glass (545W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-pro-72hc-bdvp-530-550-watt-bifacial-module-with-dual-glass-545w-)
448,Tallmax Plus FRAMED 144 HALFCELL MODULE  345  395 Watt 395W,name: Tallmax Plus FRAMED 144 HALFCELL MODULE  345  395 Watt 395W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 2000 x 992 x 40mm; Number of cells: 144.0; Application: Residential; minimum wattage: 395.0; weight: 23.0; product url: [Tallmax Plus FRAMED 144 HALF-CELL MODULE - 345 - 395 Watt (395W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-plus-framed-144-half-cell-module-345-395-watt-395w-)
449,Monocrystalline PV Module  PENTA+ Premium M6 BF  360  380 Watt 375W,name: Monocrystalline PV Module  PENTA+ Premium M6 BF  360  380 Watt 375W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1755 x 1038 x 35mm; Number of cells: nan; Application: Residential; minimum wattage: 375.0; weight: 20.0; product url: [Monocrystalline PV Module - PENTA+ Premium M6 BF - 360 - 380 Watt (375W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-m6-bf-360-380-watt-375w-)
450,Tiger Pro 60HC 440460 Watt MonoFacial Module 440W,name: Tiger Pro 60HC 440460 Watt MonoFacial Module 440W; Manufacturer (Brand): Jinko Solar; Cell Type: Monocrystalline; Cell Dimensions: 1903 x 1134 x 30mm; Number of cells: 120.0; Application: Commercial; minimum wattage: 440.0; weight: 10.98; product url: [Tiger Pro 60HC. 440-460 Watt. Mono-Facial Module. (440W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-pro-60hc-440-460-watt-mono-facial-module-440w-)
451,Deep Blue 30  JAM72D30  525 550 Watt 530W,name: Deep Blue 30  JAM72D30  525 550 Watt 530W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 2278 x 1134 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 530.0; weight: 31.8; product url: [Deep Blue 3.0 - JAM72D30 - 525 -550 Watt (530W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-3-0-jam72d30-525-550-watt-530w-)
452,Monocrystalline PV Module  PENTA+ Premium  290  315 Watt 315W,name: Monocrystalline PV Module  PENTA+ Premium  290  315 Watt 315W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1650 x 992 x 35mm; Number of cells: nan; Application: Residential; minimum wattage: 315.0; weight: 18.4; product url: [Monocrystalline PV Module - PENTA+ Premium - 290 - 315 Watt (315W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-pv-module-penta-premium-290-315-watt-315w-)
453,RSM1208580M605M   580  605 Watt 590W Steel,name: RSM1208580M605M   580  605 Watt 590W Steel; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 2172 x 1303 x 35mm; Number of cells: 120.0; Application: Commercial; minimum wattage: 590.0; weight: 32.0; product url: [RSM120-8-580M-605M -  580 - 605 Watt (590W) Steel](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm120-8-580m-605m-580-605-watt-590w-steel)
454,REC NPeak 2 Series  350  375 Watt 355W,name: REC NPeak 2 Series  350  375 Watt 355W; Manufacturer (Brand): REC Solar; Cell Type: Half-Cell; Cell Dimensions: 1755 x 1040 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 355.0; weight: 20.0; product url: [REC N-Peak 2 Series - 350 - 375 Watt (355W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rec-n-peak-2-series-350-375-watt-355w-)
455,Duomax BIFACIAL DUAL GLASS 252 LAYOUT MODULE  465  485 Watt 480W,name: Duomax BIFACIAL DUAL GLASS 252 LAYOUT MODULE  465  485 Watt 480W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline PERC; Cell Dimensions: 2315 x 1016 x 35mm; Number of cells: 252.0; Application: Commercial; minimum wattage: 480.0; weight: 30.0; product url: [Duomax BIFACIAL DUAL GLASS 252 LAYOUT MODULE - 465 - 485 Watt (480W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-duomax-bifacial-dual-glass-252-layout-module-465-485-watt-480w-)
456,Ptype Monocrystalline PV Module  PENTA+ Premium DGT M6  355  370 Watt 365W,name: Ptype Monocrystalline PV Module  PENTA+ Premium DGT M6  355  370 Watt 365W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1791 x 1052 x 30mm; Number of cells: nan; Application: Residential; minimum wattage: 365.0; weight: 23.5; product url: [P-type Monocrystalline PV Module - PENTA+ Premium DGT M6 - 355 - 370 Watt (365W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-p-type-monocrystalline-pv-module-penta-premium-dgt-m6-355-370-watt-365w-)
457,HiMO 5  530  550 Watt 530W,name: HiMO 5  530  550 Watt 530W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 2256 x 1133 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 530.0; weight: 32.3; product url: [Hi-MO 5 - 530 - 550 Watt (530W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-5-530-550-watt-530w-)
458,REC NPeak 2 Series  350  375 Watt 370W,name: REC NPeak 2 Series  350  375 Watt 370W; Manufacturer (Brand): REC Solar; Cell Type: Half-Cell; Cell Dimensions: 1755 x 1040 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 370.0; weight: 20.0; product url: [REC N-Peak 2 Series - 350 - 375 Watt (370W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rec-n-peak-2-series-350-375-watt-370w-)
459,Vertex Mono BACKSHEET MONOCRYSTALLINE MODULE  380  405 Watt 380W,name: Vertex Mono BACKSHEET MONOCRYSTALLINE MODULE  380  405 Watt 380W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 1754 x 1096 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 380.0; weight: 21.0; product url: [Vertex Mono BACKSHEET MONOCRYSTALLINE MODULE - 380 - 405 Watt (380W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-mono-backsheet-monocrystalline-module-380-405-watt-380w-)
460,HiKu 400  425 Watt Monocrystalline PERC 420W,name: HiKu 400  425 Watt Monocrystalline PERC 420W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 1940 x 1048 x 35mm; Number of cells: 132.0; Application: Commercial; minimum wattage: 420.0; weight: 10.21; product url: [HiKu. 400 - 425 Watt. Monocrystalline PERC. (420W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku-400-425-watt-monocrystalline-perc-420w-)
461,HiKu7 640  670 Watt Monocrystalline PERC  660W,name: HiKu7 640  670 Watt Monocrystalline PERC  660W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1303 x 35mm; Number of cells: 132.0; Application: Commercial; minimum wattage: 660.0; weight: 15.6; product url: [HiKu7. 640 - 670 Watt. Monocrystalline PERC.  (660W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku7-640-670-watt-monocrystalline-perc-660w-)
462,HiMO 4m  365  385 Watt 370W,name: HiMO 4m  365  385 Watt 370W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 1755 x 1038 x 35mm; Number of cells: 120.0; Application: Residential; minimum wattage: 370.0; weight: 19.5; product url: [Hi-MO 4m - 365 - 385 Watt (370W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-4m-365-385-watt-370w-)
463,QPEAK DUO XLG11 SERIES  570  585 Watt 575W,name: QPEAK DUO XLG11 SERIES  570  585 Watt 575W; Manufacturer (Brand): Q Cells; Cell Type: Monocrystalline; Cell Dimensions: 2416 x 1134 x 35mm; Number of cells: 156.0; Application: Commercial; minimum wattage: 575.0; weight: 34.4; product url: [Q.PEAK DUO XL-G11 SERIES - 570 - 585 Watt (575W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-q-peak-duo-xl-g11-series-570-585-watt-575w-)
464,Mono 420W MBB HalfCell Module  400  420 Watt 415W,name: Mono 420W MBB HalfCell Module  400  420 Watt 415W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 2015 x 996 x 35mm; Number of cells: 144.0; Application: Residential; minimum wattage: 415.0; weight: 22.4; product url: [Mono 420W MBB Half-Cell Module - 400 - 420 Watt (415W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-420w-mbb-half-cell-module-400-420-watt-415w-)
465,Ptype Monocrystalline PV Module  PENTA+ Premium DGT   325 340 Watt 340W,name: Ptype Monocrystalline PV Module  PENTA+ Premium DGT   325 340 Watt 340W; Manufacturer (Brand): Astronergy; Cell Type: Monocrystalline; Cell Dimensions: 1714 x 1010 x 30mm; Number of cells: nan; Application: Residential; minimum wattage: 340.0; weight: 22.1; product url: [P-type Monocrystalline PV Module - PENTA+ Premium DGT -  325 -340 Watt (340W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-p-type-monocrystalline-pv-module-penta-premium-dgt-325-340-watt-340w-)
466,RSM1108530M555M  530  555 Watt 545W,name: RSM1108530M555M  530  555 Watt 545W; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 2384 x 1096 x 35mm; Number of cells: 110.0; Application: Commercial; minimum wattage: 545.0; weight: 29.0; product url: [RSM110-8-530M-555M - 530 - 555 Watt (545W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm110-8-530m-555m-530-555-watt-545w-)
467,LG NeON 2 ACe  60 Cell  Monocrystalline  375  380 380W,name: LG NeON 2 ACe  60 Cell  Monocrystalline  375  380 380W; Manufacturer (Brand): LG Solar; Cell Type: Monocrystalline; Cell Dimensions: 1740 x 1042 x 40mm; Number of cells: 60.0; Application: Residential; minimum wattage: 380.0; weight: 20.2; product url: [LG NeON 2 ACe - 60 Cell - Monocrystalline - 375 - 380 (380W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-2-ace-60-cell-monocrystalline-375-380-380w-)
468,Mono 470W MBB HalfCell Module  445  470 Watt 465W,name: Mono 470W MBB HalfCell Module  445  470 Watt 465W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 2112 x 1052 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 465.0; weight: 24.5; product url: [Mono 470W MBB Half-Cell Module - 445 - 470 Watt (465W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-470w-mbb-half-cell-module-445-470-watt-465w-)
469,Mono 465W MBB Bifacial Monocrystalline PERC  440  465 Watt 450W,name: Mono 465W MBB Bifacial Monocrystalline PERC  440  465 Watt 450W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 2117 x 1052 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 450.0; weight: 27.3; product url: [Mono 465W MBB Bifacial Monocrystalline PERC - 440 - 465 Watt (450W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-465w-mbb-bifacial-monocrystalline-perc-440-465-watt-450w-)
470,Mono 465W MBB HalfCell Module   440  465 Watt 440W,name: Mono 465W MBB HalfCell Module   440  465 Watt 440W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 2120 x 1052 x 40mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 440.0; weight: 25.0; product url: [Mono 465W MBB Half-Cell Module  - 440 - 465 Watt (440W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-465w-mbb-half-cell-module-440-465-watt-440w-)
471,Series 7 TR1 505  540 Watt 535W,name: Series 7 TR1 505  540 Watt 535W; Manufacturer (Brand): First Solar; Cell Type: Thin-film; Cell Dimensions: 2300 x 1215 x nanmm; Number of cells: 268.0; Application: Commercial; minimum wattage: 535.0; weight: 39.7; product url: [Series 7 TR1- 505 - 540 Watt (535W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-series-7-tr1-505-540-watt-535w-)
472,Tiger Neo Ntype 54HL4  V 410430 Watt MonoFacial Module NType 410W,name: Tiger Neo Ntype 54HL4  V 410430 Watt MonoFacial Module NType 410W; Manufacturer (Brand): Jinko Solar; Cell Type: N-type Monocrystalline; Cell Dimensions: 1722 x 1134 x 30mm; Number of cells: 108.0; Application: Residential; minimum wattage: 410.0; weight: 9.98; product url: [Tiger Neo N-type 54HL4 - (V). 410-430 Watt. Mono-Facial Module. N-Type. (410W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-neo-n-type-54hl4-v-410-430-watt-mono-facial-module-n-type-410w-)
473,RSM1308430M450M  430  450 Watt 445W,name: RSM1308430M450M  430  450 Watt 445W; Manufacturer (Brand): Risen Energy; Cell Type: Monocrystalline; Cell Dimensions: 1894 x 1096 x 30mm; Number of cells: 130.0; Application: Commercial; minimum wattage: 445.0; weight: 22.5; product url: [RSM130-8-430M-450M - 430 - 450 Watt (445W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm130-8-430m-450m-430-450-watt-445w-)
474,HiKu6 530  555 Watt Monocrystalline PERC  555W,name: HiKu6 530  555 Watt Monocrystalline PERC  555W; Manufacturer (Brand): Canadian Solar; Cell Type: Monocrystalline; Cell Dimensions: 2261 x 1134 x 30mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 555.0; weight: 12.52; product url: [HiKu6. 530 - 555 Watt. Monocrystalline PERC.  (555W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku6-530-555-watt-monocrystalline-perc-555w-)
475,Mono 340W MBB HalfCell Module  320  340 Watt 320W,name: Mono 340W MBB HalfCell Module  320  340 Watt 320W; Manufacturer (Brand): JA Solar; Cell Type: Monocrystalline; Cell Dimensions: 1689 x 996 x 35mm; Number of cells: 120.0; Application: Residential; minimum wattage: 320.0; weight: 18.7; product url: [Mono 340W MBB Half-Cell Module - 320 - 340 Watt (320W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-340w-mbb-half-cell-module-320-340-watt-320w-)
476,"Vertex BACKSHEET MONOCRYSTALLINE MODULE	 380  400 Watt 380W","name: Vertex BACKSHEET MONOCRYSTALLINE MODULE	 380  400 Watt 380W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 1754 x 1096 x 30mm; Number of cells: 120.0; Application: Residential; minimum wattage: 380.0; weight: 21.0; product url: [Vertex BACKSHEET MONOCRYSTALLINE MODULE	- 380 - 400 Watt (380W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-400-watt-380w-)"
477,HiMO 5  530  550 Watt 540W,name: HiMO 5  530  550 Watt 540W; Manufacturer (Brand): LONGi; Cell Type: nan; Cell Dimensions: 2256 x 1133 x 35mm; Number of cells: 144.0; Application: Commercial; minimum wattage: 540.0; weight: 32.3; product url: [Hi-MO 5 - 530 - 550 Watt (540W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-5-530-550-watt-540w-)
478,Tallmax Plus FRAMED 144 HALFCELL MODULE  345  395 Watt 345W,name: Tallmax Plus FRAMED 144 HALFCELL MODULE  345  395 Watt 345W; Manufacturer (Brand): Trina Solar; Cell Type: Monocrystalline; Cell Dimensions: 2000 x 992 x 40mm; Number of cells: 144.0; Application: Residential; minimum wattage: 345.0; weight: 23.0; product url: [Tallmax Plus FRAMED 144 HALF-CELL MODULE - 345 - 395 Watt (345W)](https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-plus-framed-144-half-cell-module-345-395-watt-345w-)
